INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1', '1', '24', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('748', '374', '23', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('749', '374', '37', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('750', '375', '17', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('751', '376', '14', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('752', '377', '4', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('753', '377', '31', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('754', '377', '22', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('755', '378', '44', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('756', '378', '26', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('757', '379', '27', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('758', '379', '36', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('759', '379', '19', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('760', '380', '2', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('761', '380', '36', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('762', '380', '31', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('763', '381', '45', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('764', '381', '5', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('765', '381', '1', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('766', '382', '44', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('767', '382', '6', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('768', '383', '43', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('769', '384', '2', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('770', '385', '28', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('771', '385', '14', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('772', '386', '6', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('773', '386', '12', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('774', '386', '38', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('775', '387', '40', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('776', '387', '7', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('777', '388', '2', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('778', '389', '27', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('779', '390', '44', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('780', '390', '18', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('781', '390', '41', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('782', '391', '27', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('783', '392', '13', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('784', '392', '44', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('785', '392', '33', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('786', '393', '16', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('787', '394', '13', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('788', '395', '17', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('789', '395', '24', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('790', '395', '4', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('791', '396', '48', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('792', '396', '35', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('793', '396', '32', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('794', '397', '31', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('795', '397', '1', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('796', '398', '26', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('797', '399', '41', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('798', '400', '17', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('799', '400', '2', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('800', '401', '23', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('801', '402', '2', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('802', '403', '42', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('803', '404', '48', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('804', '404', '21', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('805', '404', '43', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('806', '405', '38', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('807', '406', '39', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('808', '407', '40', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('809', '407', '19', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('810', '408', '33', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('811', '409', '11', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('812', '409', '21', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('813', '409', '35', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('814', '410', '50', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('815', '410', '10', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('816', '410', '32', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('817', '411', '17', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('818', '412', '15', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('819', '412', '42', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('820', '412', '9', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('821', '413', '22', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('822', '413', '25', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('823', '414', '34', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('824', '414', '30', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('825', '414', '43', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('826', '415', '50', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('827', '415', '50', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('828', '416', '45', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('829', '416', '28', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('830', '416', '40', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('831', '417', '46', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('832', '417', '41', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('833', '417', '3', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('834', '418', '39', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('835', '418', '19', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('836', '418', '7', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('837', '419', '42', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('838', '419', '24', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('839', '420', '39', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('840', '420', '39', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('841', '421', '25', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('842', '421', '23', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('843', '421', '50', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('844', '422', '29', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('845', '422', '2', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('846', '423', '18', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('847', '424', '23', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('848', '424', '49', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('849', '425', '24', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('850', '425', '30', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('851', '426', '32', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('852', '426', '9', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('853', '426', '24', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('854', '427', '12', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('855', '427', '12', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('856', '427', '34', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('857', '428', '27', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('858', '428', '43', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('859', '429', '35', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('860', '430', '30', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('861', '430', '28', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('862', '431', '3', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('863', '431', '50', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('864', '431', '2', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('865', '432', '18', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('866', '432', '1', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('867', '433', '5', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('868', '433', '27', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('869', '434', '44', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('870', '435', '33', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('871', '435', '37', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('872', '435', '4', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('873', '436', '26', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('874', '436', '18', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('875', '436', '29', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('876', '437', '46', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('877', '437', '4', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('878', '438', '20', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('879', '438', '10', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('880', '438', '43', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('881', '439', '15', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('882', '439', '19', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('883', '439', '17', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('884', '440', '23', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('885', '440', '5', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('886', '440', '2', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('887', '441', '7', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('888', '442', '20', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('889', '442', '41', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('890', '443', '8', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('891', '443', '16', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('892', '443', '26', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('893', '444', '5', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('894', '444', '50', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('895', '444', '47', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('896', '445', '11', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('897', '446', '30', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('898', '446', '29', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('899', '446', '50', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('900', '447', '4', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('901', '447', '21', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('902', '448', '45', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('903', '448', '26', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('904', '448', '35', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('905', '449', '30', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('906', '449', '14', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('907', '449', '40', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('908', '450', '5', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('909', '450', '14', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('910', '451', '27', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('911', '451', '38', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('912', '452', '27', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('913', '453', '30', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('914', '453', '5', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('915', '453', '32', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('916', '454', '3', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('917', '455', '49', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('918', '456', '14', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('919', '457', '4', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('920', '458', '8', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('921', '458', '49', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('922', '458', '28', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('923', '459', '42', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('924', '459', '39', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('925', '459', '5', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('926', '460', '14', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('927', '461', '23', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('928', '461', '26', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('929', '461', '19', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('930', '462', '15', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('931', '463', '39', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('932', '463', '23', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('933', '463', '34', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('934', '464', '35', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('935', '464', '28', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('936', '465', '5', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('937', '465', '19', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('938', '466', '34', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('939', '466', '37', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('940', '467', '10', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('941', '468', '16', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('942', '468', '30', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('943', '469', '18', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('944', '469', '29', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('945', '470', '16', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('946', '471', '7', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('947', '471', '47', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('948', '472', '15', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('949', '472', '6', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('950', '472', '17', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('951', '473', '31', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('952', '474', '42', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('953', '474', '8', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('954', '475', '29', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('955', '475', '40', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('956', '476', '32', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('957', '476', '19', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('958', '477', '7', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('959', '477', '48', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('960', '477', '11', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('961', '478', '36', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('962', '478', '23', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('963', '478', '39', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('964', '479', '15', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('965', '479', '38', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('966', '479', '7', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('967', '480', '29', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('968', '480', '43', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('969', '480', '33', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('970', '481', '39', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('971', '481', '20', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('972', '482', '32', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('973', '482', '23', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('974', '483', '43', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('975', '483', '45', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('976', '483', '5', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('977', '484', '17', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('978', '484', '24', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('979', '485', '13', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('980', '485', '21', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('981', '485', '5', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('982', '486', '6', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('983', '486', '10', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('984', '487', '39', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('985', '487', '8', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('986', '487', '1', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('987', '488', '11', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('988', '488', '27', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('989', '488', '45', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('990', '489', '36', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('991', '489', '30', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('992', '490', '8', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('993', '490', '4', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('994', '491', '41', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('995', '491', '50', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('996', '492', '32', '4');
